Genre,Reports,Age,Gpa,Year,Count,Gender,report_length,Priority,Category,Synthetic,Created_Date
Food and Cantines,"8. ""The food served in the campus cafe is often overpriced and not very tasty. I wish there were more options available.""",18.0,3.98,3.0,1.0,F,121.0,LOW,Original,False,2026-03-26
Food and Cantines,"9. ""The campus food options are not very diverse, and I often end up eating the same things over and over again.""",21.0,3.0,1.0,1.0,F,113.0,LOW,Original,False,2026-03-26
Food and Cantines,"10. ""I appreciate that the campus has a few healthy options available, but they are often more expensive than the other menu items.""",18.0,1.25,5.0,1.0,F,132.0,MEDIUM,Original,False,2026-03-26
Food and Cantines,"11. ""The snacks available in the vending machines are often stale or expired. I wish they were restocked more frequently.""",20.0,2.86,2.0,1.0,F,122.0,LOW,Original,False,2026-03-26
Food and Cantines,"12. ""The cafeteria should offer more options for students with dietary restrictions or food allergies.""",20.0,1.38,2.0,1.0,F,103.0,MEDIUM,Original,False,2026-03-26
Food and Cantines,"13. ""The food options on campus are limited and often overpriced. I end up having to spend a lot of money on food each week.""",19.0,2.03,2.0,1.0,F,125.0,MEDIUM,Original,False,2026-03-26
Food and Cantines,"14. ""The cafeteria is always very crowded during lunchtime, which makes it difficult to find a place to sit and eat.""",20.0,4.21,1.0,1.0,F,117.0,LOW,Original,False,2026-03-26
Food and Cantines,"15. ""I wish there were more options available for breakfast on campus. The current selection is quite limited.""",21.0,4.02,5.0,1.0,F,111.0,LOW,Original,False,2026-03-26
Food and Cantines,"16. ""The cafeteria often runs out of popular menu items before the end of the day, leaving students with limited options.""",18.0,4.9,1.0,1.0,F,122.0,MEDIUM,Original,False,2026-03-26
Food and Cantines,"17. ""The food served in the student center is often cold and unappetizing. I wish the quality were better.""",21.0,3.32,2.0,1.0,F,107.0,LOW,Original,False,2026-03-26
Food and Cantines,"18. ""The vending machines on campus are often out of order, making it difficult to find snacks and drinks.""",20.0,4.64,3.0,1.0,F,107.0,LOW,Original,False,2026-03-26
Food and Cantines,"19. ""The campus needs to provide more healthy snack options, like fresh fruits and vegetables.""",22.0,3.99,2.0,1.0,F,95.0,LOW,Original,False,2026-03-26
Food and Cantines,"20. ""The prices for food on campus are too high, especially considering the quality and variety of the options available.""",23.0,4.2,5.0,1.0,F,122.0,MEDIUM,Original,False,2026-03-26
Food and Cantines,"21. ""The cafeteria should offer more vegetarian and vegan options, as there are many students on campus with these dietary restrictions.""",19.0,1.09,5.0,1.0,F,137.0,MEDIUM,Original,False,2026-03-26
Food and Cantines,"22. ""The coffee served in the campus cafe is often burnt and bitter. I wish there were better options available.""",18.0,4.94,5.0,1.0,F,113.0,LOW,Original,False,2026-03-26
Food and Cantines,"23. ""The campus should provide more options for students who need to grab a quick bite between classes.""",21.0,1.35,2.0,1.0,F,104.0,LOW,Original,False,2026-03-26
Food and Cantines,"24. ""The snacks available in the campus store are often overpriced and not very appetizing.""",22.0,1.61,5.0,1.0,F,92.0,MEDIUM,Original,False,2026-03-26
Food and Cantines,"25. ""The cafeteria should offer more international food options, to better reflect the diverse student population.""",18.0,4.84,1.0,1.0,F,115.0,MEDIUM,Original,False,2026-03-26
Food and Cantines,"26. ""The campus needs to provide more options for students who have early morning classes and need breakfast on the go.""",19.0,4.6,1.0,1.0,F,120.0,MEDIUM,Original,False,2026-03-26
Food and Cantines,"27. ""The quality of the food in the campus cafe needs to be improved. It's often stale and unappetizing.""",20.0,1.44,2.0,1.0,F,105.0,LOW,Original,False,2026-03-26
Food and Cantines,"28. ""The campus should consider offering a meal plan for students, to make dining on campus more affordable.""",23.0,2.58,5.0,1.0,F,109.0,MEDIUM,Original,False,2026-03-26
Food and Cantines,"29. ""The vending machines on campus should offer healthier options, like granola bars and trail mix.""",19.0,2.16,4.0,1.0,F,101.0,LOW,Original,False,2026-03-26
Food and Cantines,"30. ""The campus needs to provide more options for students who have late classes and need dinner on the go.""",21.0,2.76,2.0,1.0,F,108.0,MEDIUM,Original,False,2026-03-26
Food and Cantines,"1. ""The food on campus is decent, but the snacks available at the cantine are too expensive.""",19.0,3.74,5.0,1.0,F,93.0,MEDIUM,Original,False,2026-03-26
Food and Cantines,"2. ""I wish there were more vegan options in the cafeteria.""",18.0,4.49,3.0,1.0,F,59.0,LOW,Original,False,2026-03-26
Food and Cantines,"3. ""The sandwiches available in the cantine are always stale.""",23.0,2.19,3.0,1.0,F,62.0,LOW,Original,False,2026-03-26
Food and Cantines,"4. ""The food on campus is great, but the cantine is always crowded during lunchtime.""",18.0,4.14,3.0,1.0,F,85.0,LOW,Original,False,2026-03-26
Food and Cantines,"5. ""The vegetarian options in the cafeteria are delicious!""",22.0,1.39,1.0,1.0,F,59.0,LOW,Original,False,2026-03-26
Food and Cantines,"6. ""The pizza available in the cantine is terrible.""",21.0,1.67,5.0,1.0,F,52.0,LOW,Original,False,2026-03-26
Food and Cantines,"7. ""The coffee in the cafeteria is always lukewarm.""",19.0,2.76,2.0,1.0,F,52.0,LOW,Original,False,2026-03-26
Food and Cantines,"8. ""The portions served in the cafeteria are too small for the price.""",19.0,2.71,3.0,1.0,F,70.0,MEDIUM,Original,False,2026-03-26
Food and Cantines,"9. ""The sandwiches in the cafeteria are always made with stale bread.""",18.0,4.82,1.0,1.0,F,70.0,LOW,Original,False,2026-03-26
Food and Cantines,"10. ""The cantine should offer more gluten-free options.""",18.0,2.74,4.0,1.0,F,56.0,LOW,Original,False,2026-03-26
Food and Cantines,"11. ""The salad bar in the cafeteria is always fresh and delicious.""",21.0,3.95,1.0,1.0,F,67.0,LOW,Original,False,2026-03-26
Food and Cantines,"12. ""The pastries in the cantine are always stale and tasteless.""",22.0,3.81,3.0,1.0,F,65.0,LOW,Original,False,2026-03-26
Food and Cantines,"13. ""The fruit options in the cafeteria are limited and often not ripe.""",19.0,1.15,5.0,1.0,F,72.0,LOW,Original,False,2026-03-26
Food and Cantines,"14. ""The cafeteria should offer more international cuisine options.""",23.0,3.88,1.0,1.0,F,68.0,LOW,Original,False,2026-03-26
Food and Cantines,"15. ""The cantine is always closed during the weekends, which is inconvenient.""",19.0,4.15,1.0,1.0,F,78.0,LOW,Original,False,2026-03-26
Food and Cantines,"16. ""The burgers in the cafeteria are always overcooked.""",19.0,1.87,1.0,1.0,F,57.0,LOW,Original,False,2026-03-26
Food and Cantines,"17. ""The drinks available in the cantine are overpriced.""",23.0,2.29,3.0,1.0,F,57.0,LOW,Original,False,2026-03-26
Food and Cantines,"18. ""The cafeteria should offer more healthy options.""",21.0,2.1,2.0,1.0,F,54.0,LOW,Original,False,2026-03-26
Food and Cantines,"19. ""The chips available in the cantine are always stale and overpriced.""",22.0,4.51,4.0,1.0,F,73.0,LOW,Original,False,2026-03-26
Food and Cantines,"20. ""The staff in the cafeteria is always friendly and helpful.""",20.0,2.13,4.0,1.0,F,64.0,LOW,Original,False,2026-03-26
Food and Cantines,"21. ""The cantine should offer more vegetarian options.""",18.0,4.4,3.0,1.0,F,55.0,LOW,Original,False,2026-03-26
Food and Cantines,"22. ""The pasta in the cafeteria is always overcooked and bland.""",19.0,3.04,2.0,1.0,F,64.0,LOW,Original,False,2026-03-26
Food and Cantines,"23. ""The prices at the cantine are too high for the quality of the food.""",22.0,4.85,1.0,1.0,F,73.0,MEDIUM,Original,False,2026-03-26
Food and Cantines,"24. ""The selection of snacks in the cafeteria is limited.""",21.0,1.49,5.0,1.0,F,58.0,LOW,Original,False,2026-03-26
Food and Cantines,"25. ""The cantine should offer more options for people with food allergies.""",20.0,3.63,5.0,1.0,F,75.0,LOW,Original,False,2026-03-26
Food and Cantines,"26. ""The soup in the cafeteria is always too salty.""",23.0,3.02,5.0,1.0,F,52.0,LOW,Original,False,2026-03-26
Food and Cantines,"27. ""The sandwiches in the cafeteria are always made with processed meat.""",22.0,3.88,3.0,1.0,F,74.0,LOW,Original,False,2026-03-26
Food and Cantines,"28. ""The desserts in the cantine are always too sweet and unhealthy.""",19.0,1.36,3.0,1.0,F,69.0,LOW,Original,False,2026-03-26
Food and Cantines,"29. ""The cantine should offer more organic options.""",23.0,2.57,1.0,1.0,F,52.0,LOW,Original,False,2026-03-26
Food and Cantines,"30. ""The sushi available in the cafeteria is always stale and overpriced.""",22.0,1.59,1.0,1.0,F,74.0,LOW,Original,False,2026-03-26
Food and Cantines,"31. ""The cafeteria should offer more options for people who are lactose intolerant.""",18.0,1.32,2.0,1.0,F,84.0,MEDIUM,Original,False,2026-03-26
Food and Cantines,"32. ""The cantine should offer more options for people who are gluten intolerant.""",19.0,1.14,3.0,1.0,F,81.0,LOW,Original,False,2026-03-26
Food and Cantines,"33. ""The food in the cafeteria is always fresh and delicious.""",21.0,4.12,4.0,1.0,M,62.0,LOW,Original,False,2026-03-26
Food and Cantines,"34. ""The cantine should offer more options for people who are vegan.""",19.0,4.14,3.0,1.0,F,69.0,LOW,Original,False,2026-03-26
Food and Cantines,"35. ""The chips in the cafeteria are always stale and overpriced.""",21.0,4.94,4.0,1.0,F,65.0,LOW,Original,False,2026-03-26
Food and Cantines,"36. ""The drinks available in the cafeteria are overpriced.""",21.0,3.61,5.0,1.0,F,59.0,MEDIUM,Original,False,2026-03-26
Food and Cantines,"37. ""The cantine should offer more options for people who are on a diet.""",21.0,4.93,5.0,1.0,M,73.0,LOW,Original,False,2026-03-26
Food and Cantines,"38. ""The pizza in the cafeteria is always undercooked and soggy.""",22.0,4.56,2.0,1.0,F,65.0,LOW,Original,False,2026-03-26
Food and Cantines,"39. ""The sandwiches in the cafeteria are always made with cheap ingredients.""",21.0,4.97,4.0,1.0,F,77.0,LOW,Original,False,2026-03-26
Food and Cantines,"40. ""The staff in the cantine is always rude and unhelpful.""",19.0,4.38,5.0,1.0,F,60.0,LOW,Original,False,2026-03-26
Food and Cantines,"41. ""The cafeteria should offer more international snacks options.""",20.0,1.05,3.0,1.0,F,67.0,LOW,Original,False,2026-03-26
Food and Cantines,"42. ""The cantine should offer more halal options.""",19.0,2.35,4.0,1.0,F,50.0,LOW,Original,False,2026-03-26
Food and Cantines,"43. ""The prices at the cafeteria are reasonable for the quality of the food.""",22.0,3.12,2.0,1.0,M,77.0,MEDIUM,Original,False,2026-03-26
Food and Cantines,"44. ""The cantine should offer more kosher options.""",19.0,4.86,2.0,1.0,F,51.0,LOW,Original,False,2026-03-26
Food and Cantines,"45. ""The cafeteria should offer more organic options.""",21.0,4.13,3.0,1.0,F,54.0,LOW,Original,False,2026-03-26
Food and Cantines,"46. ""The cantine should offer more fresh fruit options.""",21.0,4.44,4.0,1.0,F,56.0,LOW,Original,False,2026-03-26
Food and Cantines,"47. ""The hot dogs in the cafeteria are always cold and rubbery.""",18.0,1.65,3.0,1.0,M,64.0,LOW,Original,False,2026-03-26
Food and Cantines,"48. ""The cantine should offer more locally sourced options.""",18.0,1.04,4.0,1.0,F,60.0,LOW,Original,False,2026-03-26
Food and Cantines,"49. ""The cafeteria should offer more vegetarian options.""",20.0,1.71,2.0,1.0,M,57.0,LOW,Original,False,2026-03-26
Food and Cantines,"50. ""The cantine should offer more breakfast options.""",19.0,3.11,1.0,1.0,M,54.0,LOW,Original,False,2026-03-26
Food and Cantines,1. The food in the dining hall is not healthy or nutritious.,20.0,2.77,3.0,1.0,M,60.0,LOW,Original,False,2026-03-26
Food and Cantines,2. The food in the dining hall is bland and tasteless.,23.0,1.7,1.0,1.0,M,54.0,LOW,Original,False,2026-03-26
Food and Cantines,3. The food in the dining hall is overpriced.,22.0,2.23,3.0,1.0,M,45.0,MEDIUM,Original,False,2026-03-26
Food and Cantines,4. The dining hall is always crowded and there are long lines.,19.0,3.46,1.0,1.0,M,62.0,LOW,Original,False,2026-03-26
Food and Cantines,5. The dining hall is dirty and unsanitary.,22.0,3.55,5.0,1.0,M,43.0,LOW,Original,False,2026-03-26
Food and Cantines,6. The food in the vending machines is unhealthy and overpriced.,19.0,3.25,2.0,1.0,M,64.0,LOW,Original,False,2026-03-26
Food and Cantines,7. The food in the convenience store is unhealthy and overpriced.,21.0,3.42,3.0,1.0,M,65.0,LOW,Original,False,2026-03-26
Food and Cantines,8. There are not enough vegan or vegetarian options available.,21.0,2.54,3.0,1.0,M,62.0,LOW,Original,False,2026-03-26
Food and Cantines,9. There are not enough gluten-free options available.,22.0,2.01,2.0,1.0,M,54.0,LOW,Original,False,2026-03-26
Food and Cantines,10. There are not enough halal or kosher options available.,20.0,3.11,4.0,1.0,M,59.0,MEDIUM,Original,False,2026-03-26
Food and Cantines,11. There are not enough international options available.,20.0,1.2,5.0,1.0,M,57.0,HIGH,Original,False,2026-03-26
Food and Cantines,12. The food is not cooked to my liking.,21.0,3.19,2.0,1.0,M,40.0,LOW,Original,False,2026-03-26
Food and Cantines,13. The food is not served hot enough.,22.0,4.37,5.0,1.0,M,38.0,LOW,Original,False,2026-03-26
Food and Cantines,14. The food is not fresh.,23.0,1.3,1.0,1.0,M,26.0,HIGH,Original,False,2026-03-26
Food and Cantines,15. The food is not appealing to look at.,20.0,3.15,1.0,1.0,M,41.0,LOW,Original,False,2026-03-26
Food and Cantines,16. The food is not filling.,18.0,4.63,3.0,1.0,M,28.0,LOW,Original,False,2026-03-26
Food and Cantines,17. I have gotten sick from eating the food in the dining hall.,19.0,2.9,3.0,1.0,M,63.0,LOW,Original,False,2026-03-26
Food and Cantines,18. I have seen rodents or insects in the dining hall.,18.0,4.34,4.0,1.0,M,54.0,LOW,Original,False,2026-03-26
Food and Cantines,19. I have seen food being prepared in unsanitary conditions.,21.0,3.71,1.0,1.0,M,61.0,LOW,Original,False,2026-03-26
Food and Cantines,20. I have been served food that was not what I ordered.,19.0,2.03,2.0,1.0,M,56.0,LOW,Original,False,2026-03-26
Food and Cantines,21. I have been charged for food that I did not receive.,19.0,4.16,4.0,1.0,M,56.0,MEDIUM,Original,False,2026-03-26
Food and Cantines,22. I have been treated rudely by staff in the dining hall.,22.0,4.0,5.0,1.0,M,59.0,LOW,Original,False,2026-03-26
Food and Cantines,23. I have had my food stolen from me in the dining hall.,18.0,2.93,1.0,1.0,M,57.0,LOW,Original,False,2026-03-26
Food and Cantines,24. I have been harassed or assaulted in the dining hall.,18.0,2.06,1.0,1.0,M,57.0,HIGH,Original,False,2026-03-26
Food and Cantines,25. I have felt unsafe in the dining hall.,19.0,3.35,3.0,1.0,M,42.0,LOW,Original,False,2026-03-26
Food and Cantines,26. I have been unable to find food that meets my dietary needs.,18.0,1.16,4.0,1.0,M,64.0,HIGH,Original,False,2026-03-26
Food and Cantines,27. I have been unable to find food that I can afford.,20.0,4.05,2.0,1.0,M,54.0,MEDIUM,Original,False,2026-03-26
Food and Cantines,28. I have been unable to find food that I enjoy.,22.0,1.86,3.0,1.0,M,49.0,LOW,Original,False,2026-03-26
Food and Cantines,29. I have been unable to find food that is healthy and nutritious.,20.0,2.06,2.0,1.0,M,67.0,HIGH,Original,False,2026-03-26
Food and Cantines,30. I have been unable to find food that is cooked to my liking.,21.0,2.58,1.0,1.0,M,64.0,LOW,Original,False,2026-03-26
,Urgent: I'm being evicted from my student housing and have nowhere to go.,,,,,,,HIGH,Original,False,2026-03-26
,Help needed: I'm being evicted from my student housing and have nowhere to go.,,,,,,,HIGH,Original,False,2026-03-26
,EMERGENCY: I'm being evicted from my student housing and have nowhere to go.,,,,,,,HIGH,Original,False,2026-03-26
,I am stuck: I'm being evicted from my student housing and have nowhere to go.,,,,,,,HIGH,Original,False,2026-03-26
,"Please help, I'm being evicted from my student housing and have nowhere to go.",,,,,,,HIGH,Original,False,2026-03-26
,Urgent: I have an urgent medical emergency and need immediate assistance.,,,,,,,HIGH,Original,False,2026-03-26
,Help needed: I have an urgent medical emergency and need immediate assistance.,,,,,,,HIGH,Original,False,2026-03-26
,EMERGENCY: I have an urgent medical emergency and need immediate assistance.,,,,,,,HIGH,Original,False,2026-03-26
,I am stuck: I have an urgent medical emergency and need immediate assistance.,,,,,,,HIGH,Original,False,2026-03-26
,"Please help, I have an urgent medical emergency and need immediate assistance.",,,,,,,HIGH,Original,False,2026-03-26
,Urgent: The LMS crashed right as I was submitting my 50% final project.,,,,,,,HIGH,Original,False,2026-03-26
,Help needed: The LMS crashed right as I was submitting my 50% final project.,,,,,,,HIGH,Original,False,2026-03-26
,EMERGENCY: The LMS crashed right as I was submitting my 50% final project.,,,,,,,HIGH,Original,False,2026-03-26
,I am stuck: The LMS crashed right as I was submitting my 50% final project.,,,,,,,HIGH,Original,False,2026-03-26
,"Please help, The LMS crashed right as I was submitting my 50% final project.",,,,,,,HIGH,Original,False,2026-03-26
,Urgent: I am experiencing a severe mental health crisis and need to speak to a counselor.,,,,,,,HIGH,Original,False,2026-03-26
,Help needed: I am experiencing a severe mental health crisis and need to speak to a counselor.,,,,,,,HIGH,Original,False,2026-03-26
,EMERGENCY: I am experiencing a severe mental health crisis and need to speak to a counselor.,,,,,,,HIGH,Original,False,2026-03-26
,I am stuck: I am experiencing a severe mental health crisis and need to speak to a counselor.,,,,,,,HIGH,Original,False,2026-03-26
,"Please help, I am experiencing a severe mental health crisis and need to speak to a counselor.",,,,,,,HIGH,Original,False,2026-03-26
,Urgent: My financial aid was canceled and I cannot afford food this week.,,,,,,,HIGH,Original,False,2026-03-26
,Help needed: My financial aid was canceled and I cannot afford food this week.,,,,,,,HIGH,Original,False,2026-03-26
,EMERGENCY: My financial aid was canceled and I cannot afford food this week.,,,,,,,HIGH,Original,False,2026-03-26
,I am stuck: My financial aid was canceled and I cannot afford food this week.,,,,,,,HIGH,Original,False,2026-03-26
,"Please help, My financial aid was canceled and I cannot afford food this week.",,,,,,,HIGH,Original,False,2026-03-26
,Urgent: I'm receiving an academic warning but the system won't let me appeal it.,,,,,,,HIGH,Original,False,2026-03-26
,Help needed: I'm receiving an academic warning but the system won't let me appeal it.,,,,,,,HIGH,Original,False,2026-03-26
,EMERGENCY: I'm receiving an academic warning but the system won't let me appeal it.,,,,,,,HIGH,Original,False,2026-03-26
,I am stuck: I'm receiving an academic warning but the system won't let me appeal it.,,,,,,,HIGH,Original,False,2026-03-26
,"Please help, I'm receiving an academic warning but the system won't let me appeal it.",,,,,,,HIGH,Original,False,2026-03-26
,Urgent: WiFi is completely down in the exam hall and I cannot load the test.,,,,,,,HIGH,Original,False,2026-03-26
,Help needed: WiFi is completely down in the exam hall and I cannot load the test.,,,,,,,HIGH,Original,False,2026-03-26
,EMERGENCY: WiFi is completely down in the exam hall and I cannot load the test.,,,,,,,HIGH,Original,False,2026-03-26
,I am stuck: WiFi is completely down in the exam hall and I cannot load the test.,,,,,,,HIGH,Original,False,2026-03-26
,"Please help, WiFi is completely down in the exam hall and I cannot load the test.",,,,,,,HIGH,Original,False,2026-03-26
Synthetic,CRITICAL: I missed my placement test exam due to mental health crisis. Need to reschedule urgently. I'm desperate,,,,,Unknown,113.0,HIGH,academic_crisis,True,2026-03-26
Synthetic,PLEASE EMERGENCY: I have asthma and my medication was lost/stolen.,,,,,Unknown,66.0,HIGH,medical_emergency,True,2026-03-26
Synthetic,PLEASE HELP: My computer is fried and the tech hub is closed/backlogged. This is an emergency,,,,,Unknown,93.0,HIGH,technology_crisis,True,2026-03-26
Synthetic,Allergic reaction to latex. Need epipen/medical help immediately.,,,,,Unknown,65.0,HIGH,medical_emergency,True,2026-03-26
Synthetic,PLEASE HELP: i'm'm being evicted from off-campus housing and have nowhere to go within 24 hours.,,,,,Unknown,96.0,HIGH,housing_emergency,True,2026-03-26
Synthetic,EMERGENCY: Military deployment conflicting with final exams. Need alternative arrangements.,,,,,Unknown,91.0,HIGH,academic_crisis,True,2026-03-26
Synthetic,PLEASE HELP: I'm having difficulty breathing and need immediate medical attention. PLEASE,,,,,Unknown,89.0,HIGH,medical_emergency,True,2026-03-26
Synthetic,PLEASE DESPERATE: My therapist is unavailable and I'm in crisis ASAP.,,,,,Unknown,69.0,HIGH,mental_health_crisis,True,2026-03-26
Synthetic,Unexpected legal fees cost $20!!! Now can't afford rent/food!!!,,,,,Unknown,63.0,HIGH,financial_crisis,True,2026-03-26
Synthetic,WiFi completely down in on campus during online makeup exam.!!!,,,,,Unknown,63.0,HIGH,technology_crisis,True,2026-03-26
Synthetic,DESPERATE: My financial aid was cancelled and I can't afford food/rent tonight. This is an emergency,,,,,Unknown,100.0,HIGH,financial_crisis,True,2026-03-26
Synthetic,PLEASE My laptop was water damaged right before tomorrow.,,,,,Unknown,57.0,HIGH,technology_crisis,True,2026-03-26
Synthetic,DESPERATE: ALL MY FILES FOR PORTFOLIO WERE DELETED/CORRUPTED IN 2 DAYS.,,,,,Unknown,71.0,HIGH,technology_crisis,True,2026-03-26
Synthetic,Unexpected flight home cost $50. Now can't afford rent/food. PLEASE,,,,,Unknown,67.0,HIGH,financial_crisis,True,2026-03-26
Synthetic,MY LAPTOP WAS BROKEN RIGHT BEFORE MIDNIGHT.,,,,,Unknown,43.0,HIGH,technology_crisis,True,2026-03-26
Synthetic,PLEASE Military deployment conflicting with final exams. Need alternative arrangements.,,,,,Unknown,87.0,HIGH,academic_crisis,True,2026-03-26
Synthetic,IMMEDIATE HELP NEEDED: SCHOLARSHIP WAS REVOKED DUE TO GPA DROPPED. NEED EMERGENCY FUNDING.,,,,,Unknown,90.0,HIGH,financial_crisis,True,2026-03-26
Synthetic,URGENT: My calculator broke and I can't afford replacement for presentations. PLEASE,,,,,Unknown,84.0,HIGH,financial_crisis,True,2026-03-26
Synthetic,PLEASE HELP: MY LAPTOP WAS BROKEN RIGHT BEFORE TOMORROW.,,,,,Unknown,56.0,HIGH,technology_crisis,True,2026-03-26
Synthetic,PLEASE HELP: WIFI COMPLETELY DOWN IN ON CAMPUS DURING ONLINE MAKEUP EXAM.,,,,,Unknown,73.0,HIGH,technology_crisis,True,2026-03-26
Synthetic,Help! I missed my final exam due to natural disaster. Need to reschedule urgently.,,,,,Unknown,82.0,HIGH,academic_crisis,True,2026-03-26
Synthetic,Eating disorder relapse. Need medical intervention within in 2 days.!!!,,,,,Unknown,71.0,HIGH,mental_health_crisis,True,2026-03-26
Synthetic,EMERGENCY: I'm having dissociation and need immediate counseling intervention!!!,,,,,Unknown,80.0,HIGH,mental_health_crisis,True,2026-03-26
Synthetic,EMERGENCY: Roommate situation turned violent. i'm need to leave campus housing tonight.,,,,,Unknown,87.0,HIGH,housing_emergency,True,2026-03-26
Synthetic,I haven't paid rent and facing eviction in 7 days. No family support.!!!,,,,,Unknown,72.0,HIGH,housing_emergency,True,2026-03-26
Synthetic,PLEASE HELP: My thesis advisor quit/died/unresponsive with deadline in 2 days. I'm desperate,,,,,Unknown,92.0,HIGH,academic_crisis,True,2026-03-26
Synthetic,HELP!!! The exam proctoring software froze. I'm being flagged for cheating. PLEASE,,,,,Unknown,82.0,HIGH,technology_crisis,True,2026-03-26
Synthetic,DESPERATE: I was falsely accused of plagiarism. Hearing is immediately. PLEASE,,,,,Unknown,78.0,HIGH,academic_crisis,True,2026-03-26
Synthetic,EMERGENCY: I've been having racing thoughts and don't feel safe alone.,,,,,Unknown,70.0,HIGH,mental_health_crisis,True,2026-03-26
Synthetic,PLEASE Suicidal thoughts. Need emergency mental health intervention now.,,,,,Unknown,72.0,HIGH,medical_emergency,True,2026-03-26
Synthetic,PLEASE EMERGENCY: The LMS crashed during my exam submission worth 44% of my grade.,,,,,Unknown,82.0,HIGH,academic_crisis,True,2026-03-26
Synthetic,I'm homeless and sleeping at a friend's couch. Need immediate housing assistance. This is an emergency,,,,,Unknown,102.0,HIGH,housing_emergency,True,2026-03-26
Synthetic,I WAS ASSAULTED AND NEED MEDICAL DOCUMENTATION FOR ACADEMIC ACCOMMODATIONS.,,,,,Unknown,75.0,HIGH,medical_emergency,True,2026-03-26
Synthetic,DESPERATE: My scholarship housing was revoked without notice. i'm'm on the street today.,,,,,Unknown,88.0,HIGH,housing_emergency,True,2026-03-26
Synthetic,PLEASE HELP: My medication ran out and I'm experiencing confusion.,,,,,Unknown,66.0,HIGH,mental_health_crisis,True,2026-03-26
Synthetic,Help! The exam proctoring software crashed. I'm being flagged for cheating.,,,,,Unknown,75.0,HIGH,technology_crisis,True,2026-03-26
Synthetic,HELP!!! I'm having high fever of 104 and need immediate medical attention.,,,,,Unknown,74.0,HIGH,medical_emergency,True,2026-03-26
Synthetic,I was sexually assaulted and need medical documentation for academic accommodations.!!!,,,,,Unknown,87.0,HIGH,medical_emergency,True,2026-03-26
Synthetic,MY SCHOLARSHIP HOUSING WAS REVOKED WITHOUT NOTICE. I'M ON THE STREET IN 2 DAYS.,,,,,Unknown,79.0,HIGH,housing_emergency,True,2026-03-26
Synthetic,Bank account was frozen/hacked. I have $200 to my name.,,,,,Unknown,55.0,HIGH,financial_crisis,True,2026-03-26
Synthetic,EMERGENCY: I'm having dissociation and need immediate counseling intervention. This is an emergency,,,,,Unknown,99.0,HIGH,mental_health_crisis,True,2026-03-26
Synthetic,EMERGENCY: Severe migraine flare up. Need medication refill urgently.,,,,,Unknown,69.0,HIGH,medical_emergency,True,2026-03-26
Synthetic,Military deployment conflicting with final exams. Need alternative arrangements. I'm desperate,,,,,Unknown,94.0,HIGH,academic_crisis,True,2026-03-26
Synthetic,Help! DESPERATE: Roommate situation turned violent. I need to leave off-campus housing tonight.,,,,,Unknown,95.0,HIGH,housing_emergency,True,2026-03-26
Synthetic,IMMEDIATE HELP NEEDED: I'm having suicidal thoughts and need immediate counseling intervention. PLEASE,,,,,Unknown,102.0,HIGH,mental_health_crisis,True,2026-03-26
Synthetic,PLEASE PLEASE HELP: I'm in the middle of a panic attack and can't stop shaking.,,,,,Unknown,79.0,HIGH,mental_health_crisis,True,2026-03-26
Synthetic,EMERGENCY: I have heart condition and my medication was lost/stolen. I'm desperate,,,,,Unknown,82.0,HIGH,medical_emergency,True,2026-03-26
Synthetic,IMMEDIATE HELP NEEDED: The grading system shows I failed but I submitted everything. System glitch? PLEASE,,,,,Unknown,106.0,HIGH,technology_crisis,True,2026-03-26
Synthetic,My final project got corrupted/delivered 4 hours late due to technical issues.,,,,,Unknown,78.0,HIGH,academic_crisis,True,2026-03-26
Synthetic,CRi'mTi'mCAL: Mental health crisis: depression. Need counselor within tonight.,,,,,Unknown,78.0,HIGH,medical_emergency,True,2026-03-26
Synthetic,MY STUDENT HOUSING LEASE WAS TERMINATED UNEXPECTEDLY. I NEED EMERGENCY HOUSING TODAY.,,,,,Unknown,85.0,HIGH,housing_emergency,True,2026-03-26
Synthetic,DESPERATE: Military deployment conflicting with final exams. Need alternative arrangements. This is an emergency,,,,,Unknown,112.0,HIGH,academic_crisis,True,2026-03-26
Synthetic,IMMEDIATE HELP NEEDED: Graduation is in 5 weeks and I just found out I'm missing capstone. PLEASE,,,,,Unknown,97.0,HIGH,academic_crisis,True,2026-03-26
Synthetic,IMMEDIATE HELP NEEDED: I'm homeless and sleeping at the library. Need immediate housing assistance.!!!,,,,,Unknown,102.0,HIGH,housing_emergency,True,2026-03-26
Synthetic,CRITICAL: Just experienced accident. Need trauma counseling now. PLEASE,,,,,Unknown,71.0,HIGH,mental_health_crisis,True,2026-03-26
Synthetic,PLEASE Mental health crisis: depression. Need counselor within tonight.,,,,,Unknown,71.0,HIGH,medical_emergency,True,2026-03-26
Synthetic,Zoom/Synchronous class failed and I'm being marked absent. I'm desperate,,,,,Unknown,72.0,HIGH,technology_crisis,True,2026-03-26
Synthetic,Help! My medication ran out and I'm experiencing hallucinations.,,,,,Unknown,64.0,HIGH,mental_health_crisis,True,2026-03-26
Synthetic,i'mMMEDi'mATE HELP NEEDED: My computer is virus infected and the tech hub is closed/backlogged.,,,,,Unknown,95.0,HIGH,technology_crisis,True,2026-03-26
Synthetic,I GOT LOCKED OUT OF MY SUBLET AND ALL MY BELONGINGS ARE INSIDE. NEED HELP IMMEDIATELY.,,,,,Unknown,86.0,HIGH,housing_emergency,True,2026-03-26
